logger: Circle 48 started on Raspberry Pi 400 4GB (AArch64)
 logger: Revision code is c03130, compiler has been GCC 11.3.1
 interruptgic: write32 [ff841100] = 40000000
 interruptgic: read32 [ff84200c] = 1e
00:00:10.64 interruptgic: read32 [ff84200c] = 1e
00:00:10.65 interruptgic: write32 [ff842010] = 1e
00:00:10.65 interruptgic: read32 [ff84200c] = 1e
00:00:10.66 interruptgic: write32 [ff842010] = 1e
00:00:10.66 interruptgic: read32 [ff84200c] = 1e
00:00:10.67 interruptgic: write32 [ff842010] = 1e
00:00:10.67 interruptgic: read32 [ff84200c] = 1e
00:00:10.68 interruptgic: write32 [ff842010] = 1e
00:00:10.68 interruptgic: read32 [ff84200c] = 1e
00:00:10.69 interruptgic: write32 [ff842010] = 1e
00:00:10.69 interruptgic: read32 [ff84200c] = 1e
00:00:10.70 interruptgic: write32 [ff842010] = 1e
00:00:10.70 interruptgic: read32 [ff84200c] = 1e
00:00:10.71 interruptgic: write32 [ff842010] = 1e
00:00:10.71 interruptgic: read32 [ff84200c] = 1e
00:00:10.72 interruptgic: write32 [ff842010] = 1e
00:00:10.72 interruptgic: read32 [ff84200c] = 1e
00:00:10.73 interruptgic: write32 [ff842010] = 1e
00:00:10.73 interruptgic: read32 [ff84200c] = 1e
00:00:10.74 interruptgic: write32 [ff842010] = 1e
00:00:10.74 interruptgic: read32 [ff84200c] = 1e
00:00:10.75 interruptgic: write32 [ff842010] = 1e
00:00:10.75 interruptgic: read32 [ff84200c] = 1e
00:00:10.76 interruptgic: write32 [ff842010] = 1e
00:00:10.76 interruptgic: read32 [ff84200c] = 1e
00:00:10.77 interruptgic: write32 [ff842010] = 1e
00:00:10.77 interruptgic: read32 [ff84200c] = 1e
00:00:10.78 interruptgic: write32 [ff842010] = 1e
00:00:10.78 interruptgic: read32 [ff84200c] = 1e
00:00:10.79 interruptgic: write32 [ff842010] = 1e
00:00:10.79 interruptgic: read32 [ff84200c] = 1e
00:00:10.80 interruptgic: write32 [ff842010] = 1e
00:00:10.80 interruptgic: read32 [ff84200c] = 1e
00:00:10.81 interruptgic: write32 [ff842010] = 1e
00:00:10.81 interruptgic: read32 [ff84200c] = 1e
00:00:10.82 interruptgic: write32 [ff842010] = 1e
00:00:10.82 interruptgic: read32 [ff84200c] = 1e
00:00:10.83 interruptgic: write32 [ff842010] = 1e
00:00:10.83 interruptgic: read32 [ff84200c] = 1e
00:00:10.84 interruptgic: write32 [ff842010] = 1e
00:00:10.84 interruptgic: read32 [ff84200c] = 1e
00:00:10.85 interruptgic: write32 [ff842010] = 1e
00:00:10.85 interruptgic: read32 [ff84200c] = 1e
00:00:10.86 interruptgic: write32 [ff842010] = 1e
00:00:10.86 interruptgic: read32 [ff84200c] = 1e
00:00:10.87 interruptgic: write32 [ff842010] = 1e
00:00:10.87 interruptgic: read32 [ff84200c] = 1e
00:00:10.88 interruptgic: write32 [ff842010] = 1e
00:00:10.88 interruptgic: read32 [ff84200c] = 1e
00:00:10.89 interruptgic: write32 [ff842010] = 1e
00:00:10.89 interruptgic: read32 [ff84200c] = 1e
00:00:10.90 interruptgic: write32 [ff842010] = 1e
00:00:10.90 interruptgic: read32 [ff84200c] = 1e
00:00:10.91 interruptgic: write32 [ff842010] = 1e
00:00:10.91 interruptgic: read32 [ff84200c] = 1e
00:00:10.92 interruptgic: write32 [ff842010] = 1e
00:00:10.92 xhciep: Enqueue TRB control 0x840 status 0x8 param1 0x40323 param2 0x1
00:00:10.93 xhciep: TRB enqueued:
00:00:10.93 xhciep: Dumping 0x10 bytes starting at 0x622AD0
00:00:10.94 xhciep: 2AD0: 23 03 04 00 01 00 00 00-08 00 00 00 41 08 00 00
00:00:10.95 xhciep: Enqueue TRB control 0x11020 status 0x0 param1 0x0 param2 0x0
00:00:10.95 xhciep: TRB enqueued:
00:00:10.96 xhciep: Dumping 0x10 bytes starting at 0x622AE0
00:00:10.96 xhciep: 2AE0: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 01 00
00:00:10.97 xhcimmiospace: write32 [104] = 1
00:00:10.97 interruptgic: read32 [ff84200c] = af
00:00:10.97 xhci: IRQ
00:00:10.97 xhcimmiospace: read32 [24] = 8
00:00:10.97 xhcimmiospace: write32 [24] = 8
00:00:10.97 xhcimmiospace: read32 [220] = 3
00:00:10.97 xhcimmiospace: write32 [220] = 3
00:00:10.97 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:10.97 xhcimmiospace: write32 [238] = 6009d8
00:00:10.97 xhcimmiospace: write32 [23c] = 4
00:00:10.97 interruptgic: write32 [ff842010] = af
00:00:10.97 interruptgic: read32 [ff84200c] = 1e
00:00:10.98 interruptgic: write32 [ff842010] = 1e
00:00:10.98 interruptgic: read32 [ff84200c] = 1e
00:00:10.99 interruptgic: write32 [ff842010] = 1e
00:00:10.99 interruptgic: read32 [ff84200c] = 1e
00:00:11.00 interruptgic: write32 [ff842010] = 1e
00:00:11.00 interruptgic: read32 [ff84200c] = 1e
00:00:11.01 interruptgic: write32 [ff842010] = 1e
00:00:11.01 interruptgic: read32 [ff84200c] = 1e
00:00:11.02 interruptgic: write32 [ff842010] = 1e
00:00:11.02 interruptgic: read32 [ff84200c] = 1e
00:00:11.03 interruptgic: write32 [ff842010] = 1e
00:00:11.03 interruptgic: read32 [ff84200c] = 1e
00:00:11.04 interruptgic: write32 [ff842010] = 1e
00:00:11.04 interruptgic: read32 [ff84200c] = 1e
00:00:11.05 interruptgic: write32 [ff842010] = 1e
00:00:11.05 interruptgic: read32 [ff84200c] = 1e
00:00:11.06 interruptgic: write32 [ff842010] = 1e
00:00:11.06 interruptgic: read32 [ff84200c] = 1e
00:00:11.07 interruptgic: write32 [ff842010] = 1e
00:00:11.07 interruptgic: read32 [ff84200c] = 1e
00:00:11.08 interruptgic: write32 [ff842010] = 1e
00:00:11.08 interruptgic: read32 [ff84200c] = 1e
00:00:11.09 interruptgic: write32 [ff842010] = 1e
00:00:11.09 interruptgic: read32 [ff84200c] = 1e
00:00:11.10 interruptgic: write32 [ff842010] = 1e
00:00:11.10 interruptgic: read32 [ff84200c] = 1e
00:00:11.11 interruptgic: write32 [ff842010] = 1e
00:00:11.11 interruptgic: read32 [ff84200c] = 1e
00:00:11.12 interruptgic: write32 [ff842010] = 1e
00:00:11.12 interruptgic: read32 [ff84200c] = 1e
00:00:11.13 interruptgic: write32 [ff842010] = 1e
00:00:11.13 interruptgic: read32 [ff84200c] = 1e
00:00:11.14 interruptgic: write32 [ff842010] = 1e
00:00:11.14 interruptgic: read32 [ff84200c] = 1e
00:00:11.15 interruptgic: write32 [ff842010] = 1e
00:00:11.15 interruptgic: read32 [ff84200c] = 1e
00:00:11.16 interruptgic: write32 [ff842010] = 1e
00:00:11.16 interruptgic: read32 [ff84200c] = 1e
00:00:11.17 interruptgic: write32 [ff842010] = 1e
00:00:11.17 interruptgic: read32 [ff84200c] = 1e
00:00:11.18 interruptgic: write32 [ff842010] = 1e
00:00:11.18 interruptgic: read32 [ff84200c] = 1e
00:00:11.19 interruptgic: write32 [ff842010] = 1e
00:00:11.19 interruptgic: read32 [ff84200c] = 1e
00:00:11.20 interruptgic: write32 [ff842010] = 1e
00:00:11.20 interruptgic: read32 [ff84200c] = 1e
00:00:11.21 interruptgic: write32 [ff842010] = 1e
00:00:11.21 interruptgic: read32 [ff84200c] = 1e
00:00:11.22 interruptgic: write32 [ff842010] = 1e
00:00:11.22 interruptgic: read32 [ff84200c] = 1e
00:00:11.23 interruptgic: write32 [ff842010] = 1e
00:00:11.23 interruptgic: read32 [ff84200c] = 1e
00:00:11.24 interruptgic: write32 [ff842010] = 1e
00:00:11.24 interruptgic: read32 [ff84200c] = 1e
00:00:11.25 interruptgic: write32 [ff842010] = 1e
00:00:11.25 interruptgic: read32 [ff84200c] = 1e
00:00:11.26 interruptgic: write32 [ff842010] = 1e
00:00:11.26 interruptgic: read32 [ff84200c] = 1e
00:00:11.27 interruptgic: write32 [ff842010] = 1e
00:00:11.27 interruptgic: read32 [ff84200c] = 1e
00:00:11.28 interruptgic: write32 [ff842010] = 1e
00:00:11.28 interruptgic: read32 [ff84200c] = 1e
00:00:11.29 interruptgic: write32 [ff842010] = 1e
00:00:11.29 interruptgic: read32 [ff84200c] = 1e
00:00:11.30 interruptgic: write32 [ff842010] = 1e
00:00:11.30 interruptgic: read32 [ff84200c] = 1e
00:00:11.31 interruptgic: write32 [ff842010] = 1e
00:00:11.31 interruptgic: read32 [ff84200c] = 1e
00:00:11.32 interruptgic: write32 [ff842010] = 1e
00:00:11.32 interruptgic: read32 [ff84200c] = 1e
00:00:11.33 interruptgic: write32 [ff842010] = 1e
00:00:11.33 interruptgic: read32 [ff84200c] = 1e
00:00:11.34 interruptgic: write32 [ff842010] = 1e
00:00:11.34 interruptgic: read32 [ff84200c] = 1e
00:00:11.35 interruptgic: write32 [ff842010] = 1e
00:00:11.35 interruptgic: read32 [ff84200c] = 1e
00:00:11.36 interruptgic: write32 [ff842010] = 1e
00:00:11.36 interruptgic: read32 [ff84200c] = 1e
00:00:11.37 interruptgic: write32 [ff842010] = 1e
00:00:11.37 interruptgic: read32 [ff84200c] = 1e
00:00:11.38 interruptgic: write32 [ff842010] = 1e
00:00:11.38 interruptgic: read32 [ff84200c] = 1e
00:00:11.39 interruptgic: write32 [ff842010] = 1e
00:00:11.39 xhciep: Enqueue TRB control 0x30840 status 0x8 param1 0xa3 param2 0x40001
00:00:11.40 xhciep: TRB enqueued:
00:00:11.40 xhciep: Dumping 0x10 bytes starting at 0x622AF0
00:00:11.41 xhciep: 2AF0: A3 00 00 00 01 00 04 00-08 00 00 00 41 08 03 00
00:00:11.41 xhciep: Enqueue TRB control 0x10c00 status 0x4 param1 0xdee700 param2 0x4
00:00:11.42 xhciep: TRB enqueued:
00:00:11.42 xhciep: Dumping 0x10 bytes starting at 0x622B00
00:00:11.43 xhciep: 2B00: 00 E7 DE 00 04 00 00 00-04 00 00 00 01 0C 01 00
00:00:11.44 xhciep: Enqueue TRB control 0x1020 status 0x0 param1 0x0 param2 0x0
00:00:11.44 xhciep: TRB enqueued:
00:00:11.45 xhciep: Dumping 0x10 bytes starting at 0x622B10
00:00:11.45 xhciep: 2B10: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 00 00
00:00:11.46 xhcimmiospace: write32 [104] = 1
00:00:11.46 interruptgic: read32 [ff84200c] = af
00:00:11.46 xhci: IRQ
00:00:11.46 xhcimmiospace: read32 [24] = 8
00:00:11.46 xhcimmiospace: write32 [24] = 8
00:00:11.46 xhcimmiospace: read32 [220] = 3
00:00:11.46 xhcimmiospace: write32 [220] = 3
00:00:11.46 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:11.46 xhcimmiospace: write32 [238] = 6009e8
00:00:11.46 xhcimmiospace: write32 [23c] = 4
00:00:11.46 interruptgic: write32 [ff842010] = af
00:00:11.46 interruptgic: read32 [ff84200c] = 1e
00:00:11.47 interruptgic: write32 [ff842010] = 1e
00:00:11.47 interruptgic: read32 [ff84200c] = 1e
00:00:11.48 interruptgic: write32 [ff842010] = 1e
00:00:11.48 interruptgic: read32 [ff84200c] = 1e
00:00:11.49 interruptgic: write32 [ff842010] = 1e
00:00:11.49 interruptgic: read32 [ff84200c] = 1e
00:00:11.50 interruptgic: write32 [ff842010] = 1e
00:00:11.50 interruptgic: read32 [ff84200c] = 1e
00:00:11.51 interruptgic: write32 [ff842010] = 1e
00:00:11.51 interruptgic: read32 [ff84200c] = 1e
00:00:11.52 interruptgic: write32 [ff842010] = 1e
00:00:11.52 interruptgic: read32 [ff84200c] = 1e
00:00:11.53 interruptgic: write32 [ff842010] = 1e
00:00:11.53 interruptgic: read32 [ff84200c] = 1e
00:00:11.54 interruptgic: write32 [ff842010] = 1e
00:00:11.54 interruptgic: read32 [ff84200c] = 1e
00:00:11.55 interruptgic: write32 [ff842010] = 1e
00:00:11.55 interruptgic: read32 [ff84200c] = 1e
00:00:11.56 interruptgic: write32 [ff842010] = 1e
00:00:11.56 interruptgic: read32 [ff84200c] = 1e
00:00:11.57 interruptgic: write32 [ff842010] = 1e
00:00:11.57 interruptgic: read32 [ff84200c] = 1e
00:00:11.58 interruptgic: write32 [ff842010] = 1e
00:00:11.58 interruptgic: read32 [ff84200c] = 1e
00:00:11.59 interruptgic: write32 [ff842010] = 1e
00:00:11.59 interruptgic: read32 [ff84200c] = 1e
00:00:11.60 interruptgic: write32 [ff842010] = 1e
00:00:11.60 interruptgic: read32 [ff84200c] = 1e
00:00:11.61 interruptgic: write32 [ff842010] = 1e
00:00:11.61 interruptgic: read32 [ff84200c] = 1e
00:00:11.62 interruptgic: write32 [ff842010] = 1e
00:00:11.62 interruptgic: read32 [ff84200c] = 1e
00:00:11.63 interruptgic: write32 [ff842010] = 1e
00:00:11.63 interruptgic: read32 [ff84200c] = 1e
00:00:11.64 interruptgic: write32 [ff842010] = 1e
00:00:11.64 interruptgic: read32 [ff84200c] = 1e
00:00:11.65 interruptgic: write32 [ff842010] = 1e
00:00:11.65 interruptgic: read32 [ff84200c] = 1e
00:00:11.66 interruptgic: write32 [ff842010] = 1e
00:00:11.66 interruptgic: read32 [ff84200c] = 1e
00:00:11.67 interruptgic: write32 [ff842010] = 1e
00:00:11.67 interruptgic: read32 [ff84200c] = 1e
00:00:11.68 interruptgic: write32 [ff842010] = 1e
00:00:11.68 interruptgic: read32 [ff84200c] = 1e
00:00:11.69 interruptgic: write32 [ff842010] = 1e
00:00:11.69 interruptgic: read32 [ff84200c] = 1e
00:00:11.70 interruptgic: write32 [ff842010] = 1e
00:00:11.70 interruptgic: read32 [ff84200c] = 1e
00:00:11.71 interruptgic: write32 [ff842010] = 1e
00:00:11.71 interruptgic: read32 [ff84200c] = 1e
00:00:11.72 interruptgic: write32 [ff842010] = 1e
00:00:11.72 interruptgic: read32 [ff84200c] = 1e
00:00:11.73 interruptgic: write32 [ff842010] = 1e
00:00:11.73 interruptgic: read32 [ff84200c] = 1e
00:00:11.74 interruptgic: write32 [ff842010] = 1e
00:00:11.74 interruptgic: read32 [ff84200c] = 1e
00:00:11.75 interruptgic: write32 [ff842010] = 1e
00:00:11.75 interruptgic: read32 [ff84200c] = 1e
00:00:11.76 interruptgic: write32 [ff842010] = 1e
00:00:11.76 interruptgic: read32 [ff84200c] = 1e
00:00:11.77 interruptgic: write32 [ff842010] = 1e
00:00:11.77 interruptgic: read32 [ff84200c] = 1e
00:00:11.78 interruptgic: write32 [ff842010] = 1e
00:00:11.78 xhcicmd: Execute command 9 (control 0x2400)                           // ENABLE SLOT
00:00:11.79 xhcicommand: Dumping 0x10 bytes starting at 0x602140
00:00:11.80 xhcicommand: 2140: 00 00 00 00 00 00 00 00-00 00 00 00 01 24 00 00
00:00:11.80 xhcimmiospace: write32 [100] = 0
00:00:11.81 interruptgic: read32 [ff84200c] = af
00:00:11.81 xhci: IRQ
00:00:11.81 xhcimmiospace: read32 [24] = 8
00:00:11.81 xhcimmiospace: write32 [24] = 8
00:00:11.81 xhcimmiospace: read32 [220] = 3
00:00:11.81 xhcimmiospace: write32 [220] = 3
00:00:11.81 xhcicmd: Command 9 completed with 1 (slot 2)
00:00:11.81 xhcimmiospace: write32 [238] = 6009f8
00:00:11.81 xhcimmiospace: write32 [23c] = 4
00:00:11.81 interruptgic: write32 [ff842010] = af
00:00:11.81 interruptgic: read32 [ff84200c] = 1e
00:00:11.82 interruptgic: write32 [ff842010] = 1e
00:00:11.82 interruptgic: read32 [ff84200c] = 1e
00:00:11.83 interruptgic: write32 [ff842010] = 1e
00:00:11.83 interruptgic: read32 [ff84200c] = 1e
00:00:11.84 interruptgic: write32 [ff842010] = 1e
00:00:11.84 interruptgic: read32 [ff84200c] = 1e
00:00:11.85 interruptgic: write32 [ff842010] = 1e
00:00:11.85 interruptgic: read32 [ff84200c] = 1e
00:00:11.86 interruptgic: write32 [ff842010] = 1e
00:00:11.86 interruptgic: read32 [ff84200c] = 1e
00:00:11.87 interruptgic: write32 [ff842010] = 1e
00:00:11.87 interruptgic: read32 [ff84200c] = 1e
00:00:11.88 interruptgic: write32 [ff842010] = 1e
00:00:11.88 interruptgic: read32 [ff84200c] = 1e
00:00:11.89 interruptgic: write32 [ff842010] = 1e
00:00:11.89 interruptgic: read32 [ff84200c] = 1e
00:00:11.90 interruptgic: write32 [ff842010] = 1e
00:00:11.90 interruptgic: read32 [ff84200c] = 1e
00:00:11.91 interruptgic: write32 [ff842010] = 1e
00:00:11.91 interruptgic: read32 [ff84200c] = 1e
00:00:11.92 interruptgic: write32 [ff842010] = 1e
00:00:11.92 interruptgic: read32 [ff84200c] = 1e
00:00:11.93 interruptgic: write32 [ff842010] = 1e
00:00:11.93 interruptgic: read32 [ff84200c] = 1e
00:00:11.94 interruptgic: write32 [ff842010] = 1e
00:00:11.94 interruptgic: read32 [ff84200c] = 1e
00:00:11.95 interruptgic: write32 [ff842010] = 1e
00:00:11.95 interruptgic: read32 [ff84200c] = 1e
00:00:11.96 interruptgic: write32 [ff842010] = 1e
00:00:11.96 interruptgic: read32 [ff84200c] = 1e
00:00:11.97 interruptgic: write32 [ff842010] = 1e
00:00:11.97 interruptgic: read32 [ff84200c] = 1e
00:00:11.98 interruptgic: write32 [ff842010] = 1e
00:00:11.98 interruptgic: read32 [ff84200c] = 1e
00:00:11.99 interruptgic: write32 [ff842010] = 1e
00:00:11.99 interruptgic: read32 [ff84200c] = 1e
00:00:12.00 interruptgic: write32 [ff842010] = 1e
00:00:12.00 interruptgic: read32 [ff84200c] = 1e
00:00:12.01 interruptgic: write32 [ff842010] = 1e
00:00:12.01 interruptgic: read32 [ff84200c] = 1e
00:00:12.02 interruptgic: write32 [ff842010] = 1e
00:00:12.02 interruptgic: read32 [ff84200c] = 1e
00:00:12.03 interruptgic: write32 [ff842010] = 1e
00:00:12.03 interruptgic: read32 [ff84200c] = 1e
00:00:12.04 interruptgic: write32 [ff842010] = 1e
00:00:12.04 interruptgic: read32 [ff84200c] = 1e
00:00:12.05 interruptgic: write32 [ff842010] = 1e
00:00:12.05 interruptgic: read32 [ff84200c] = 1e
00:00:12.06 interruptgic: write32 [ff842010] = 1e
00:00:12.06 interruptgic: read32 [ff84200c] = 1e
00:00:12.07 interruptgic: write32 [ff842010] = 1e
00:00:12.07 inputcontext: Dumping 0x420 bytes starting at 0xDEA000
00:00:12.08 inputcontext: A000: 00 00 00 00 03 00 00 00-00 00 00 00 00 00 00 00
00:00:12.09 inputcontext: A010: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.09 inputcontext: A020: 01 00 20 08 00 00 01 00-01 01 00 00 00 00 00 00
00:00:12.10 inputcontext: A030: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.11 inputcontext: A040: 00 00 00 00 26 00 08 00-41 41 62 00 04 00 00 00
00:00:12.11 inputcontext: A050: 08 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.12 inputcontext: A060: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.13 inputcontext: A070: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.14 inputcontext: A080: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.14 inputcontext: A090: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.15 inputcontext: A0A0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.16 inputcontext: A0B0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.16 inputcontext: A0C0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.17 inputcontext: A0D0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.18 inputcontext: A0E0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.19 inputcontext: A0F0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.19 inputcontext: A100: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.20 inputcontext: A110: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.21 inputcontext: A120: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.21 inputcontext: A130: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.22 inputcontext: A140: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.23 inputcontext: A150: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.23 inputcontext: A160: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.24 inputcontext: A170: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.25 inputcontext: A180: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.26 inputcontext: A190: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.26 inputcontext: A1A0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.27 inputcontext: A1B0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.28 inputcontext: A1C0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.28 inputcontext: A1D0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.29 inputcontext: A1E0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.30 inputcontext: A1F0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.30 inputcontext: A200: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.31 inputcontext: A210: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.32 inputcontext: A220: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.33 inputcontext: A230: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.33 inputcontext: A240: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.34 inputcontext: A250: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.35 inputcontext: A260: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.35 inputcontext: A270: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.36 inputcontext: A280: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.37 inputcontext: A290: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.38 inputcontext: A2A0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.38 inputcontext: A2B0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.39 inputcontext: A2C0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.40 inputcontext: A2D0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.40 inputcontext: A2E0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.41 inputcontext: A2F0: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.42 inputcontext: A300: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.42 inputcontext: A310: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.43 inputcontext: A320: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.44 inputcontext: A330: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.45 inputcontext: A340: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.45 inputcontext: A350: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.46 inputcontext: A360: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.47 inputcontext: A370: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.47 inputcontext: A380: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
00:00:12.48 inputcontext: A390: 00 00 00 00 00 00 00 00-00 00 00 00 00 00 00 00
